ts_ms,symbol,asset,source,event_type,urgency,sentiment,abs_sentiment,confidence,hour,ret_1h,ret_4h,exc_1h,exc_4h
1780330221000,BTCUSDT,ALL,cointelegraph,exchange,3,0.7,0.7,0.8,16,0.008730271432485726,0.009914115924816835,0.0,0.0
1780330946000,BTCUSDT,BTC,coindesk,macro,2,-0.5,0.5,0.8,16,0.009021127553029862,0.0071738029595453945,0.0,0.0
1780331933000,BTCUSDT,ALL,coindesk,regulatory,3,0.7,0.7,0.8,16,0.005300515810719997,0.003471209912536466,0.0,0.0
1780333484000,BTCUSDT,ALL,decrypt,regulatory,3,0.8,0.8,0.9,17,0.0002512435718395878,-0.005701468419465616,0.0,0.0
1780333835000,BTCUSDT,BTC,cointelegraph,influencer,2,-0.4,0.4,0.8,17,-0.0018528739257273052,-0.00569618235835867,0.0,0.0
1780333835000,BTCUSDT,ALL,cointelegraph,hack,2,-0.4,0.4,0.7,17,-0.0018528739257273052,-0.00569618235835867,0.0,0.0
1780334836000,BTCUSDT,BTC,decrypt,macro,2,-0.6,0.6,0.8,17,0.0011645233435839675,-0.005814928711210476,0.0,0.0
1780336288000,BTCUSDT,BTC,coindesk,influencer,3,-0.5,0.5,0.7,17,-0.002056918452262635,-0.008486166919832616,0.0,0.0
1780337379000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,18,-0.0006217344600661923,-0.007015498312335278,0.0,0.0
1780338840000,ETHUSDT,ETH,decrypt,hack,3,0.8,0.8,0.9,18,0.007606165208316584,0.00018563859677289685,0.0067745314412195334,0.006535559854899509
1780339656000,BTCUSDT,BTC,coindesk,influencer,2,-0.2,0.2,0.6,18,-3.8157690780527e-05,-0.0025122576340191882,0.0,0.0
1780340838000,BTCUSDT,BTC,coindesk,influencer,2,-0.4,0.4,0.7,19,0.0019287998743438006,-0.000934861776808571,0.0,0.0
1780341018000,ETHUSDT,ETH,cointelegraph,influencer,3,-0.7,0.7,0.8,19,0.005125787425269923,0.005657424868595218,0.002352396963481551,0.005517404145528149
1780344194000,ETHUSDT,ETH,coindesk,influencer,2,-0.2,0.2,0.8,20,-0.0032811118824193075,0.0006192661695889612,0.002094578390150481,0.00423008397397362
1780348179000,BTCUSDT,ALL,cointelegraph,exchange,2,0.2,0.2,0.7,21,-0.003425863521482775,0.0021060095478799834,0.0,0.0
1780348189000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.8,21,-0.003425863521482775,0.0021060095478799834,0.0,0.0
1780348987000,BTCUSDT,ALL,decrypt,exchange,3,-0.8,0.8,0.8,21,0.0019078390342686102,0.0008322023664288913,0.0,0.0
1780349363000,BTCUSDT,ALL,decrypt,regulatory,2,-0.35,0.35,0.8,21,0.0011530566334851944,-0.0021677633428940357,0.0,0.0
1780351810000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.7,0.7,0.8,22,0.003588459603836247,-0.012907776307174545,0.0,0.0
1780351820000,BTCUSDT,BTC,cointelegraph,exchange,2,-0.35,0.35,0.8,22,0.003588459603836247,-0.012907776307174545,0.0,0.0
1780353352000,BTCUSDT,ALL,theblock,hack,3,-0.8,0.8,0.9,22,0.0051829254150437265,-0.007619063415915006,0.0,0.0
1780355439000,BTCUSDT,ALL,cointelegraph,exchange,2,0.7,0.7,0.8,23,-0.0030798846390771573,-0.007221957775662258,0.0,0.0
1780357797000,BTCUSDT,ALL,coindesk,exchange,2,0.2,0.2,0.8,23,-0.0022732432826639837,-0.006008557137214043,0.0,0.0
1780358694000,BTCUSDT,ALL,decrypt,influencer,3,0.5,0.5,0.7,0,-0.0005929946665550467,-0.006843357660096583,0.0,0.0
1780359249000,BTCUSDT,ALL,decrypt,influencer,2,-0.3,0.3,0.7,0,0.0013200762105274322,-0.0044940168950093895,0.0,0.0
1780366232000,BTCUSDT,BTC,cointelegraph,influencer,2,0.4,0.4,0.7,2,0.009369299250490126,0.0006274382981048543,0.0,0.0
1780376472000,BTCUSDT,ALL,theblock,exchange,3,0.5,0.5,0.8,5,-0.0038482210678502105,-0.014536089168941113,0.0,0.0
1780384085000,BTCUSDT,BTC,theblock,macro,2,-0.6,0.6,0.8,7,6.609528742007598e-05,-0.007114593810911618,0.0,0.0
1780384175000,BTCUSDT,BTC,cointelegraph,influencer,2,-0.4,0.4,0.7,7,6.609528742007598e-05,-0.007114593810911618,0.0,0.0
1780387899000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,8,-0.005217080895477899,-0.010470173196282406,0.0,0.0
1780390161000,BTCUSDT,BTC,theblock,macro,2,-0.7,0.7,0.8,8,-0.005425008957362976,-0.010191759226083952,0.0,0.0
1780391433000,BTCUSDT,ALL,cointelegraph,exchange,3,0.5,0.5,0.7,9,0.0016004252094623528,-0.00888845793335269,0.0,0.0
1780393065000,BTCUSDT,BTC,coindesk,exchange,2,-0.2,0.2,0.7,9,-0.00023039282912740155,-0.008781837849785923,0.0,0.0
1780393791000,BTCUSDT,BTC,coindesk,exchange,2,-0.45,0.45,0.8,9,0.00382800450801013,-0.008653754290384064,0.0,0.0
1780393881000,BTCUSDT,BTC,theblock,exchange,3,-0.7,0.7,0.8,9,0.0032578568176395706,-0.00884538806133306,0.0,0.0
1780395052000,BTCUSDT,ALL,cointelegraph,exchange,2,0.4,0.4,0.8,10,-0.00393192259325903,-0.01994717469525631,0.0,0.0
1780401949000,BTCUSDT,BTC,cointelegraph,macro,2,-0.6,0.6,0.8,12,-0.006131461428741103,-0.020413304743497007,0.0,0.0
1780401959000,BTCUSDT,BTC,cointelegraph,macro,2,-0.45,0.45,0.8,12,-0.006131461428741103,-0.020413304743497007,0.0,0.0
1780402130000,BTCUSDT,ALL,theblock,exchange,2,0.8,0.8,0.9,12,-0.006131461428741103,-0.020413304743497007,0.0,0.0
1780405298000,BTCUSDT,BTC,coindesk,influencer,2,-0.45,0.45,0.8,13,-0.00829623631223908,-0.02259369077959761,0.0,0.0
1780405488000,BTCUSDT,BTC,cointelegraph,exchange,2,0.2,0.2,0.8,13,-0.00829623631223908,-0.02259369077959761,0.0,0.0
1780409753000,BTCUSDT,BTC,coindesk,macro,2,-0.45,0.45,0.8,14,-0.0059878258373634585,-0.008856823895191046,0.0,0.0
1780412746000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,15,0.0010899794545651265,-0.007510188345679181,0.0,0.0
1780412826000,BTCUSDT,BTC,coindesk,influencer,3,0.5,0.5,0.8,15,0.0010899794545651265,-0.007510188345679181,0.0,0.0
1780413192000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,15,0.005629864335866985,-0.007674818468779154,0.0,0.0
1780413382000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.9,15,0.0033859913244420614,-0.0073801267501895085,0.0,0.0
1780413928000,BTCUSDT,BTC,coindesk,exchange,2,-0.25,0.25,0.8,15,0.008154871628321514,-0.009768774540157343,0.0,0.0
1780414653000,BTCUSDT,BTC,coindesk,influencer,3,0.6,0.6,0.8,15,0.005262970923899157,-0.005231756963945844,0.0,0.0
1780414734000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,15,0.005262970923899157,-0.005231756963945844,0.0,0.0
1780416375000,BTCUSDT,ALL,cointelegraph,exchange,3,-0.8,0.8,0.7,16,-0.0062015252813805155,-0.00804493551670904,0.0,0.0
1780416375000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.9,16,-0.0062015252813805155,-0.00804493551670904,0.0,0.0
1780416465000,BTCUSDT,BTC,theblock,exchange,2,0.2,0.2,0.8,16,-0.0062015252813805155,-0.00804493551670904,0.0,0.0
1780416921000,BTCUSDT,ALL,theblock,exchange,2,0.6,0.6,0.8,16,-0.0003902518134104582,-0.01191277938314561,0.0,0.0
1780417647000,BTCUSDT,BTC,decrypt,exchange,2,0.0,0.0,0.8,16,-0.0025562240219861865,-0.008987494857682576,0.0,0.0
1780419013000,BTCUSDT,BTC,theblock,macro,2,-0.7,0.7,0.8,16,0.0011703897620414239,0.002585982854457436,0.0,0.0
1780419929000,XRPUSDT,XRP,cointelegraph,influencer,2,-0.4,0.4,0.7,17,-0.0040377937494952,-0.012759428248405147,-0.005412758401408424,-0.012222892806772911
1780421651000,BTCUSDT,BTC,theblock,influencer,2,0.4,0.4,0.8,17,-0.006168070841034212,0.002315206539627024,0.0,0.0
1780422648000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.8,17,-0.0022276602055876227,0.0010915312759935958,0.0,0.0
1780423554000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.4,0.4,0.8,18,-0.0037739639387626145,-0.005654141175422955,0.0,0.0
1780423579000,BTCUSDT,BTC,cointelegraph,exchange,2,0.4,0.4,0.8,18,-0.0037739639387626145,-0.005654141175422955,0.0,0.0
1780423919000,ETHUSDT,ETH,coindesk,influencer,2,0.4,0.4,0.7,18,-0.0053814086383580095,-0.019011881775552575,-6.182814050559315e-05,-0.01185095358352295
1780425491000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,18,-0.005563001485884067,-0.0051112927191679924,0.0,0.0
1780427133000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.4,0.4,0.8,19,0.0005505985680576142,-0.009694722197927663,0.0,0.0
1780428770000,BTCUSDT,BTC,decrypt,influencer,3,0.5,0.5,0.8,19,0.0077627914959279565,-0.003289470728428112,0.0,0.0
1780434388000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,21,-0.00375242863708658,-0.009512387327468397,0.0,0.0
1780435569000,BTCUSDT,BTC,decrypt,influencer,3,0.8,0.8,0.7,21,-0.012341307998676276,-0.014780791818980954,0.0,0.0
1780436660000,ETHUSDT,ETH,coindesk,influencer,3,0.8,0.8,0.7,21,-0.009473839165545117,-0.02400004205921935,0.003083804770131038,-0.009578741469445817
1780438643000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,22,-0.01371530354757311,-0.010241947454356581,0.0,0.0
1780439378000,BTCUSDT,ALL,theblock,macro,2,-0.6,0.6,0.8,22,-0.007659073055773846,-0.005556231550555624,0.0,0.0
1780440470000,BTCUSDT,ALL,theblock,exchange,2,-0.2,0.2,0.8,22,0.0031299844792542775,0.0018715618874896034,0.0,0.0
1780441551000,BTCUSDT,BTC,cointelegraph,macro,2,0.7,0.7,0.8,23,0.0019494092244947137,-0.0026409464403527316,0.0,0.0
1780442827000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.0,23,0.0072427409925557296,-0.007675811793620868,0.0,0.0
1780444364000,BTCUSDT,ALL,theblock,regulatory,3,-0.8,0.8,0.9,23,0.0026539514263077546,-0.013644677575159081,0.0,0.0
1780445636000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,0,-0.0030961879815853965,-0.010817950526579967,0.0,0.0
1780447908000,BTCUSDT,ALL,coindesk,geopolitical,3,-0.7,0.7,0.8,0,-0.0002690549061735714,-0.007051748326548646,0.0,0.0
1780448724000,BTCUSDT,ALL,cointelegraph,influencer,2,0.0,0.0,0.8,1,-0.00013362430412122706,0.0045912592646684125,0.0,0.0
1780451796000,BTCUSDT,ALL,decrypt,regulatory,3,-0.8,0.8,0.9,1,-0.004077302021934348,0.005531697737485519,0.0,0.0
1780452161000,BTCUSDT,ALL,coindesk,regulatory,3,0.5,0.5,0.8,2,-0.007114321267739587,0.004645760916947461,0.0,0.0
1780452336000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,2,-0.0045549079971739515,0.005084837331448933,0.0,0.0
1780452337000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.7,0.7,0.8,2,-0.0045549079971739515,0.005084837331448933,0.0,0.0
1780455976000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.6,0.6,0.8,3,-0.002644030665162944,0.008360861851465007,0.0,0.0
1780465483000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,5,0.0015380612410951233,-0.0012061881295828414,0.0,0.0
1780468396000,BTCUSDT,BTC,decrypt,macro,2,-0.35,0.35,0.8,6,-0.0038320097196705705,-0.0023042730990340266,0.0,0.0
1780469022000,BTCUSDT,ALL,theblock,regulatory,3,0.7,0.7,0.8,6,0.0014489525447956009,0.00033969589851801096,0.0,0.0
1780473927000,BTCUSDT,ALL,cointelegraph,influencer,2,0.4,0.4,0.8,8,-0.00160951244967944,-0.001449828537349096,0.0,0.0
1780476740000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,8,0.0007037357522228227,0.0007566986930835906,0.0,0.0
1780477546000,BTCUSDT,BTC,theblock,macro,2,-0.35,0.35,0.8,9,0.005136342152010087,0.0023888157545952637,0.0,0.0
1780478627000,BTCUSDT,BTC,coindesk,influencer,3,-0.7,0.7,0.8,9,0.007271814808502697,8.977733873338778e-05,0.0,0.0
1780481179000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.8,10,0.0005275904863741854,-0.00597673401728438,0.0,0.0
1780481190000,BTCUSDT,BTC,cointelegraph,geopolitical,3,-0.7,0.7,0.8,10,0.0005275904863741854,-0.00597673401728438,0.0,0.0
1780481200000,BTCUSDT,ALL,cointelegraph,geopolitical,3,-0.8,0.8,0.9,10,0.0005275904863741854,-0.00597673401728438,0.0,0.0
1780481815000,BTCUSDT,ALL,coindesk,macro,2,-0.7,0.7,0.8,10,0.0015570338371559966,-0.007930165173480663,0.0,0.0
1780488072000,BTCUSDT,ALL,coindesk,macro,2,-0.35,0.35,0.7,12,-0.0003872063908428869,-0.01356265649219024,0.0,0.0
1780490520000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,12,-0.003399786278685757,-0.016685899197664833,0.0,0.0
1780492061000,BTCUSDT,ALL,coindesk,exchange,2,0.4,0.4,0.8,13,-0.0032521374136440517,-0.020958549959990802,0.0,0.0
1780492883000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,13,-0.0006885303736600124,-0.013346896474027314,0.0,0.0
1780494139000,BTCUSDT,BTC,coindesk,macro,2,-0.45,0.45,0.8,13,0.00038536395484634056,-0.012571787885139352,0.0,0.0
1780494875000,BTCUSDT,ALL,theblock,exchange,2,-0.4,0.4,0.8,13,-0.0006136967366608959,-0.014078406409229749,0.0,0.0
1780495586000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,14,-0.005652451014681925,-0.01391417398016137,0.0,0.0
1780495691000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.8,14,-0.005652451014681925,-0.01391417398016137,0.0,0.0
1780496056000,BTCUSDT,ALL,decrypt,regulatory,2,-0.35,0.35,0.8,14,-0.005060575164182568,-0.013196989234413925,0.0,0.0
1780498131000,BTCUSDT,ALL,coindesk,influencer,2,0.4,0.4,0.7,14,-0.01036760594126307,-0.012131773557371717,0.0,0.0
1780498231000,BTCUSDT,ALL,decrypt,influencer,3,-0.7,0.7,0.8,14,-0.011799006804013246,-0.012388852455583854,0.0,0.0
1780498857000,BTCUSDT,ALL,coindesk,exchange,3,0.7,0.7,0.8,15,-0.005931727608531889,-0.010076907895863352,0.0,0.0
1780498957000,BTCUSDT,BTC,coindesk,macro,2,0.8,0.8,0.7,15,-0.005931727608531889,-0.010076907895863352,0.0,0.0
1780499137000,BTCUSDT,ALL,cointelegraph,exchange,2,0.8,0.8,0.9,15,-0.0052999186027022915,-0.008350626187983434,0.0,0.0
1780500408000,BTCUSDT,ALL,theblock,exchange,2,-0.2,0.2,0.8,15,-0.009018690130925378,-0.00945305342171121,0.0,0.0
1780500419000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,15,-0.009018690130925378,-0.00945305342171121,0.0,0.0
1780500679000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,15,-0.0064910795524359965,-0.008441991649071001,0.0,0.0
1780501135000,BTCUSDT,BTC,coindesk,macro,2,-0.5,0.5,0.8,15,-0.0057313275622393745,-0.008144303790977303,0.0,0.0
1780501495000,BTCUSDT,ALL,decrypt,exchange,2,-0.2,0.2,0.8,15,-0.006117553238095819,-0.008479820067173294,0.0,0.0
1780501765000,BTCUSDT,ALL,theblock,regulatory,3,0.6,0.6,0.8,15,-0.0035958179730464224,-0.012520245361697047,0.0,0.0
1780502491000,BTCUSDT,ALL,coindesk,regulatory,2,-0.3,0.3,0.7,16,-0.006578128305079645,-0.012026863687184641,0.0,0.0
1780502581000,BTCUSDT,ALL,coindesk,exchange,3,0.5,0.5,0.8,16,-0.006578128305079645,-0.012026863687184641,0.0,0.0
1780506396000,BTCUSDT,ALL,cointelegraph,macro,2,0.4,0.4,0.8,17,0.003919639328660907,-0.004593151389715833,0.0,0.0
1780508203000,BTCUSDT,ALL,theblock,influencer,2,0.2,0.2,0.8,17,-0.000986546691778556,-0.008945627845000526,0.0,0.0
1780509830000,BTCUSDT,ALL,theblock,exchange,3,0.5,0.5,0.8,18,-0.0021835085832493384,-0.0074519061910334194,0.0,0.0
1780510020000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.4,0.4,0.8,18,-4.229014953271992e-05,-0.00977387502518079,0.0,0.0
1780513559000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,19,-0.005911927872691458,-0.020697128786682284,0.0,0.0
1780513579000,ETHUSDT,ETH,cointelegraph,macro,2,-0.5,0.5,0.8,19,-0.009064898546443323,-0.0023906823565454927,-0.003152970673751865,0.01830644643013679
1780513589000,BTCUSDT,ALL,cointelegraph,exchange,2,0.0,0.0,0.8,19,-0.005911927872691458,-0.020697128786682284,0.0,0.0
1780515466000,BTCUSDT,BTC,theblock,regulatory,3,0.5,0.5,0.8,19,-0.008718750574972511,-0.02286980371178693,0.0,0.0
1780516548000,XRPUSDT,XRP,decrypt,influencer,2,-0.2,0.2,0.6,19,-0.000999583506872015,0.004914618908788082,-0.00035000798908702,0.01974064810248466
1780517184000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,20,-0.0025407132447828884,-0.019266236769405753,0.0,0.0
1780520368000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,20,0.004083511611643553,-0.028953010356610243,0.0,0.0
1780521995000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,21,-0.0056771838436111555,-0.04096771606701888,0.0,0.0
1780522450000,ETHUSDT,ETH,decrypt,macro,2,-0.8,0.8,0.8,21,0.007843331790021502,-0.018982736953502277,0.014589373659445348,0.021683395154409313
1780526615000,BTCUSDT,ALL,theblock,macro,2,-0.6,0.6,0.8,22,-0.009742688478698747,-0.02142889376021606,0.0,0.0
1780527982000,BTCUSDT,ALL,cointelegraph,influencer,2,0.3,0.3,0.8,23,-0.004459432706293676,-0.009966158772211853,0.0,0.0
1780529709000,ETHUSDT,ETH,coindesk,exchange,3,-0.8,0.8,0.9,23,-0.008687035507844776,-0.004354527938343011,0.001656412982662503,-0.0063647987133197415
1780530155000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,23,-0.01623892954021633,0.0012625958242262758,0.0,0.0
1780535251000,BTCUSDT,ALL,cointelegraph,exchange,2,0.4,0.4,0.8,1,-0.011435745516760742,0.0132120904885622,0.0,0.0
1780536778000,BTCUSDT,BTC,coindesk,macro,2,-0.35,0.35,0.8,1,0.008717038216560447,0.021146656050955448,0.0,0.0
1780538776000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,2,0.024977352535882957,0.029772541418057408,0.0,0.0
1780547561000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,4,-0.004068954174723638,-0.013133869679473609,0.0,0.0
1780550114000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,5,0.006913483533356413,-0.01255021464606898,0.0,0.0
1780550930000,BTCUSDT,BTC,coindesk,macro,2,-0.8,0.8,0.9,5,-0.0012413975648492004,-0.019151122598324632,0.0,0.0
1780551651000,ETHUSDT,ETH,theblock,exchange,2,-0.35,0.35,0.8,5,0.0035770664696199717,-0.01457136779408652,0.0022352149297903967,0.0013420772432001238
1780556816000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.8,7,-0.007070859034150723,-0.024111754676295005,0.0,0.0
1780563974000,ETHUSDT,ETH,cointelegraph,influencer,2,-0.2,0.2,0.6,9,-0.003037615330021226,0.006830376153300177,0.004306505252746562,0.002897334020758091
1780563984000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.3,0.3,0.8,9,-0.007344120582767788,0.003933042132542086,0.0,0.0
1780565796000,BTCUSDT,ALL,coindesk,exchange,2,-0.2,0.2,0.8,9,-0.0027977991536968227,0.014295357796508146,0.0,0.0
1780567603000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.45,0.45,0.8,10,-0.009542792740491968,0.023748826594995887,0.0,0.0
1780570321000,BTCUSDT,BTC,coindesk,influencer,2,0.2,0.2,0.8,10,0.0020184235821851804,0.024655078500480654,0.0,0.0
1780573865000,BTCUSDT,ALL,theblock,exchange,3,0.8,0.8,0.9,11,0.019518917199967678,0.021586995425286304,0.0,0.0
1780574776000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,12,0.016901487286102634,0.01807132576363335,0.0,0.0
1780578135000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,13,0.010608546686155185,-0.0010102629386895545,0.0,0.0
1780579672000,BTCUSDT,BTC,theblock,influencer,3,0.6,0.6,0.8,13,0.005327889493951687,-0.010205472928839332,0.0,0.0
1780581124000,ETHUSDT,ETH,decrypt,influencer,2,-0.2,0.2,0.7,13,-0.0062390788117746565,-0.009784264527980646,-0.002019399534178512,0.0009432771192247058
1780581850000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,14,0.0003926783603431794,-0.015893598316319535,0.0,0.0
1780582305000,BTCUSDT,ALL,coindesk,regulatory,2,-0.45,0.45,0.8,14,-0.0008171477616322198,-0.012254567394744731,0.0,0.0
1780582486000,BTCUSDT,ALL,decrypt,influencer,2,0.2,0.2,0.8,14,-0.0008171477616322198,-0.012254567394744731,0.0,0.0
1780583121000,BTCUSDT,BTC,coindesk,macro,2,0.2,0.2,0.8,14,-0.00207900240347092,-0.003527327777257616,0.0,0.0
1780584939000,BTCUSDT,ALL,coindesk,geopolitical,2,-0.3,0.3,0.7,14,-0.0032641087856920548,-0.0035030909718223313,0.0,0.0
1780585660000,ETHUSDT,ETH,cointelegraph,exchange,3,-0.7,0.7,0.8,15,-0.00932907776839964,-0.006439243612460399,0.001632070374270489,0.0010055808836362257
1780585685000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.7,0.7,0.8,15,-0.01096114814267013,-0.007444824496096625,0.0,0.0
1780585840000,BTCUSDT,BTC,decrypt,regulatory,2,0.2,0.2,0.8,15,-0.006318424253766275,-0.002197061850846782,0.0,0.0
1780586107000,BTCUSDT,BTC,coindesk,influencer,3,-0.8,0.8,0.7,15,-0.0025874628732217575,0.0007850554947632649,0.0,0.0
1780586843000,BTCUSDT,BTC,coindesk,influencer,2,0.35,0.35,0.8,15,-0.0072684431956502316,0.00038551290967792085,0.0,0.0
1780589190000,BTCUSDT,ALL,cointelegraph,exchange,2,0.2,0.2,0.8,16,-0.0010683317624882172,-0.0024299403078856807,0.0,0.0
1780589280000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,16,-0.0010683317624882172,-0.0024299403078856807,0.0,0.0
1780590006000,XRPUSDT,XRP,coindesk,exchange,2,-0.4,0.4,0.8,16,0.005593322433525616,0.009809827037260188,0.012223903046512996,0.014602114880598704
1780590747000,ETHUSDT,ETH,coindesk,influencer,3,0.7,0.7,0.8,16,-0.010395373326801072,-0.002849436025656127,0.0012329076138218875,0.0008525181486788158
1780592464000,BTCUSDT,BTC,theblock,macro,2,-0.7,0.7,0.8,17,-0.004447890209858918,0.0044724328977741035,0.0,0.0
1780594191000,BTCUSDT,ALL,decrypt,geopolitical,3,-0.7,0.7,0.8,17,0.012110838264986157,0.005453047595752825,0.0,0.0
1780595723000,BTCUSDT,ALL,theblock,regulatory,2,0.4,0.4,0.8,17,0.005838595604950703,-0.0005365938368274703,0.0,0.0
1780596088000,BTCUSDT,ALL,coindesk,influencer,2,0.2,0.2,0.8,18,0.006408027812895067,-6.305309734511155e-05,0.0,0.0
1780596459000,BTCUSDT,BTC,cointelegraph,influencer,3,-0.7,0.7,0.8,18,0.011531712287958351,0.0021215044615876533,0.0,0.0
1780598726000,BTCUSDT,ALL,decrypt,influencer,2,0.4,0.4,0.8,18,-0.004387570214262171,-0.004558374345094429,0.0,0.0
1780598809000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.7,18,-0.004387570214262171,-0.004558374345094429,0.0,0.0
1780607263000,BTCUSDT,BTC,decrypt,influencer,3,-0.5,0.5,0.8,21,-0.008037323826005638,-0.006941481850430753,0.0,0.0
1780608165000,BTCUSDT,BTC,coindesk,influencer,3,-0.8,0.8,0.7,21,-0.0022598405591061077,-0.002388195849068686,0.0,0.0
1780612961000,BTCUSDT,ALL,coindesk,regulatory,2,-0.2,0.2,0.8,22,0.0024496981891346525,-0.013716046277665983,0.0,0.0
1780614417000,BTCUSDT,BTC,cointelegraph,exchange,3,-0.5,0.5,0.8,23,0.0009238411225958032,-0.01925020136309019,0.0,0.0
1780614602000,BTCUSDT,ALL,theblock,regulatory,2,0.2,0.2,0.8,23,0.004799311350334179,-0.009498120996793924,0.0,0.0
1780616689000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,23,-0.0003738327136240116,-0.015288566238640722,0.0,0.0
1780618037000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,0,-0.004725681901682877,-0.01258930454958207,0.0,0.0
1780618047000,BTCUSDT,ALL,cointelegraph,geopolitical,3,-0.8,0.8,0.9,0,-0.004725681901682877,-0.01258930454958207,0.0,0.0
1780621681000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,1,-0.002871125117420603,0.0003536824641678926,0.0,0.0
1780646883000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,8,0.00468158815749109,-0.010459893630521244,0.0,0.0
1780650603000,BTCUSDT,BTC,coindesk,macro,2,-0.7,0.7,0.8,9,-0.006246585350358935,-0.014150943396226467,0.0,0.0
1780650613000,XRPUSDT,XRP,theblock,exchange,2,0.0,0.0,0.8,9,-0.0015005737487863158,-0.003265954629711354,0.0047460116015726195,0.010884988766515113
1780651238000,BTCUSDT,BTC,coindesk,macro,2,-0.6,0.6,0.7,9,-0.008372411824047132,-0.015819361752930305,0.0,0.0
1780654057000,BTCUSDT,BTC,cointelegraph,influencer,2,0.4,0.4,0.8,10,-0.006728897909695775,-0.030013501462020975,0.0,0.0
1780656855000,BTCUSDT,BTC,coindesk,macro,2,-0.45,0.45,0.8,10,-0.00914468536720825,-0.02667066644045346,0.0,0.0
1780660839000,BTCUSDT,ALL,theblock,regulatory,2,-0.45,0.45,0.8,12,-0.0012961129826296602,-0.03214624512426523,0.0,0.0
1780662566000,BTCUSDT,BTC,theblock,influencer,2,-0.4,0.4,0.7,12,0.0071354740943134765,-0.015234781290691113,0.0,0.0
1780668463000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.7,14,-0.0042036984857583,-0.003961196376597864,0.0,0.0
1780672177000,BTCUSDT,BTC,coindesk,other,2,-0.3,0.3,0.7,15,0.004752383244961855,-0.020084940353498504,0.0,0.0
1780675090000,BTCUSDT,ALL,coindesk,macro,2,-0.45,0.45,0.8,15,0.01887482368703486,-0.0027219169837727764,0.0,0.0
